model_name,therapeutic_area_name,limit,relative_risk,relative_risk_low,relative_risk_high,n_exposed,n_exposed_true,stratum,model_slug
p3_lambdarank,musculoskeletal or connective tissue disease,90,3.8000000000000003,1.116242168622229,12.936260970881621,90.0,12.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,musculoskeletal or connective tissue disease,100,2.82,0.8307736328180182,9.572282612081866,100.0,12.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,10,4.730769230769231,1.9062242192380299,11.740579774890737,10.0,3.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,20,5.85,2.7453786976048837,12.465493387071263,20.0,6.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,30,4.796296296296296,2.2361369108986673,10.287589301775107,30.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,40,3.4027777777777777,1.5642441317001743,7.40223112894353,40.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,50,2.566666666666667,1.1704172158269848,5.628572178104058,50.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,60,2.009259259259259,0.9116180151125699,4.428524561815014,60.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,70,1.6111111111111112,0.7285614793016637,3.562745335964885,70.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,80,1.3125,0.5922397396239217,2.908714384978462,80.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,90,1.3888888888888888,0.6301087301072522,3.061395999624812,90.0,8.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,nervous system disease,100,1.916666666666667,0.8449354339752205,4.347800983830971,100.0,10.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,10,3.8000000000000003,0.6155787762468204,23.457598860117596,10.0,1.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,20,1.7333333333333334,0.2708145840688857,11.09410135637385,20.0,1.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,30,1.0444444444444445,0.16133904910584443,6.761315401178649,30.0,1.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,40,0.7000000000000001,0.10758019313883477,4.554741776375542,40.0,1.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,50,0.4933333333333333,0.07563305069159569,3.217875988768251,50.0,1.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,60,1.0666666666666667,0.21149801974390273,5.379614329985134,60.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,70,0.7714285714285715,0.15302395831854082,3.88894685090774,70.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,80,0.55,0.10932184635269843,2.7670590105482,80.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,90,,,inf,90.0,4.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,reproductive system or breast disease,100,,,inf,100.0,4.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,10,0.0,0.0,,10.0,0.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,20,1.3571428571428574,0.3868121567824136,4.761579237877814,20.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,30,0.8095238095238095,0.2269499567705954,2.887547578818699,30.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,40,1.5,0.522101312403127,4.309508416371727,40.0,4.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,50,1.625,0.5634797537205997,4.68628195168366,50.0,5.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,60,1.1458333333333333,0.39705357154417653,3.3066924009061567,60.0,5.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,70,1.2857142857142858,0.41957790689565916,3.9398195122339468,70.0,6.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,80,1.53125,0.4274541207326554,5.485329182184848,80.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,90,,,inf,90.0,9.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,respiratory or thoracic disease,100,,,inf,100.0,9.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,10,1.9400000000000002,0.6136404315712969,6.133233415475689,10.0,2.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,20,1.45,0.5239700713364945,4.012633764820072,20.0,3.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,30,0.8555555555555556,0.3030496004089671,2.4153647048343596,30.0,3.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,40,1.675,0.6871813247357196,4.08280158236111,40.0,6.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,50,1.5960000000000003,0.6431572531485098,3.960487093211448,50.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,60,1.0966666666666667,0.44219842434593665,2.7197694780497677,60.0,7.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,70,1.5857142857142854,0.5580390971615996,4.505938398775325,70.0,9.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,80,1.6875,0.4980169065399243,5.7179911215960155,80.0,10.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,90,,,inf,90.0,12.0,known__literature_only,P3_LAMBDARAN
p3_lambdarank,urinary system disease,100,,,inf,100.0,12.0,known__literature_only,P3_LAMBDARAN
rdg__all__positive,cancer or benign tumor,10,5.357142857142857,1.8118483483446992,15.83961462230327,10.0,2.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,20,2.642857142857143,0.8412260779665711,8.30299257297701,20.0,2.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,30,2.7037037037037037,1.0425265777633201,7.0118248046052996,30.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,40,2.0,0.7621907748141638,5.248029931843867,40.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,50,1.5777777777777777,0.597114150288605,4.16902315050846,50.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,60,1.2962962962962965,0.48833433413205524,3.4410525132912047,60.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,70,1.0952380952380951,0.41124774796181685,2.9168463321825775,70.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,80,1.3076923076923077,0.5523873175431735,3.095761103284161,80.0,4.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,90,1.1452991452991454,0.4827544978596211,2.7171370500713214,90.0,4.0,known__literature_only,RDG-T
rdg__all__positive,cancer or benign tumor,100,1.65,0.7953676754847329,3.422945241445456,100.0,6.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,10,2.018181818181818,0.8067876482591274,5.048488112117783,10.0,3.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,20,3.1999999999999997,1.4791824446714739,6.9227430577533,20.0,7.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,30,3.24,1.4022174231433786,7.486428157815443,30.0,9.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,40,6.6,1.9803660102890428,21.995933970631132,40.0,12.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,50,8.84,1.6685595717702844,46.834168418146554,50.0,13.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,60,,,inf,60.0,14.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,70,,,inf,70.0,14.0,known__literature_only,RDG-T
rdg__all__positive,cardiovascular disease,80,,,inf,80.0,14.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,10,3.816666666666667,0.7005152302876306,20.79461489861295,10.0,1.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,20,4.380000000000001,1.1683488485449864,16.42009578208723,20.0,2.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,30,2.7866666666666666,0.7309990598736693,10.623147877171196,30.0,2.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,40,1.99,0.5177768943381638,7.648274852167566,40.0,2.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,50,1.512,0.39154276340317695,5.838810504705782,50.0,2.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,60,2.2375000000000003,0.6526442974169531,7.670956859371088,60.0,3.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,70,1.8107142857142857,0.526970890429237,6.221759653211939,70.0,3.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,80,1.4906249999999999,0.43314440515277375,5.129843221318521,80.0,3.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,90,1.2416666666666667,0.36042088149637913,4.2775993019888325,90.0,3.0,known__literature_only,RDG-T
rdg__all__positive,endocrine system disease,100,1.0425,0.3024006079182854,3.593928786987348,100.0,3.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,10,3.0749999999999997,0.5835197286689926,16.204464965680355,10.0,1.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,20,3.3714285714285714,0.9544491771289829,11.908995140459787,20.0,2.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,30,6.026666666666666,2.0961414819037163,17.32741392919939,30.0,4.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,40,4.32,1.4870562723296117,12.549894948335492,40.0,4.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,50,3.2960000000000003,1.12773651016888,9.633115450321956,50.0,4.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,60,2.6133333333333333,0.8906929454496788,7.667638040697781,60.0,4.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,70,3.321428571428571,1.1290409657347198,9.771025223981198,70.0,5.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,80,2.75,0.9330656830335188,8.105002828325356,80.0,5.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,90,2.3055555555555554,0.7812438017263542,6.804004598829411,90.0,5.0,known__literature_only,RDG-T
rdg__all__positive,gastrointestinal disease,100,1.9500000000000002,0.6601645601604459,5.759927493041802,100.0,5.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",10,0.0,0.0,,10.0,0.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",20,0.8750000000000001,0.1650152405969469,4.63972295668165,20.0,1.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",30,2.9629629629629632,1.1637997226576828,7.54352260871997,30.0,4.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",40,5.541666666666666,2.3234902068185668,13.217214927061873,40.0,7.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",50,4.2,1.748160119919101,10.090608863000673,50.0,7.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",60,3.305555555555556,1.369514101176395,7.978521375923261,60.0,7.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",70,2.666666666666667,1.1014144377339268,6.456344557950105,70.0,7.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",80,2.1875,0.9016158731123535,5.3073114534705015,80.0,7.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",90,3.5000000000000004,1.3359401868313376,9.169572201473542,90.0,9.0,known__literature_only,RDG-T
rdg__all__positive,"genetic, familial or congenital disease",100,2.925,1.1155842426999867,7.669187742642631,100.0,9.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,10,3.555555555555556,1.1049321734694872,11.441403927035786,10.0,2.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,20,2.8124999999999996,0.991647041180403,7.976786015096839,20.0,3.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,30,1.7500000000000002,0.6043218465845165,5.067663890207715,30.0,3.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,40,1.8571428571428572,0.6920487462140348,4.983723488706451,40.0,4.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,50,2.0,0.7682766278034909,5.206458006455347,50.0,5.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,60,2.2,0.8420379044873216,5.74795977022775,60.0,6.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,70,14.285714285714285,2.594186571659879,78.66883395456034,70.0,10.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,80,11.25,2.041829567832687,61.9848502509152,80.0,10.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,90,8.888888888888888,1.6132974363122463,48.97568414887126,90.0,10.0,known__literature_only,RDG-T
rdg__all__positive,hematologic disease,100,7.000000000000001,1.271151420113341,38.54772863773458,100.0,10.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,10,3.5692307692307694,1.1520757243380622,11.057787274654398,10.0,2.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,20,2.775,1.03125788787471,7.467215611674009,20.0,3.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,30,2.5696969696969694,1.039336116045136,6.353423511536107,30.0,4.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,40,2.525,1.0740877492253922,5.9358511486589025,40.0,5.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,50,2.56,1.1200405488141298,5.851216732232403,50.0,6.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,60,3.4666666666666663,1.5339972921623493,7.834288782112064,60.0,8.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,70,3.6857142857142855,1.5992002665382354,8.49455198336385,70.0,9.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,80,4.05,1.6926271776884687,9.690556914252094,80.0,10.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,90,4.644444444444445,1.823091581217057,11.832024468639485,90.0,11.0,known__literature_only,RDG-T
rdg__all__positive,immune system disease,100,9.23,2.6957980623393767,31.60210743903821,100.0,13.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,10,0.0,0.0,,10.0,0.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,20,0.0,0.0,,20.0,0.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,30,2.022222222222222,0.7411938759406562,5.517291559997723,30.0,4.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,40,4.725,1.5891961513944322,14.048375954353078,40.0,7.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,50,3.313333333333334,1.1099048481407998,9.891098138878583,50.0,7.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,60,9.149999999999999,1.6585022620775467,50.48078734310786,60.0,9.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,70,6.557142857142857,1.1893135956327223,36.15204821240221,70.0,9.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,80,4.6125,0.8385908173390887,25.370127850323545,80.0,9.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,90,,,inf,90.0,10.0,known__literature_only,RDG-T
rdg__all__positive,integumentary system disease,100,,,inf,100.0,10.0,known__literature_only,RDG-T
rdg__all__positive,musculoskeletal or connective tissue disease,10,5.48,2.4370138510176784,12.322621796941998,10.0,4.0,known__literature_only,RDG-T
rdg__all__positive,musculoskeletal or connective tissue disease,20,4.7625,2.149964458125201,10.549665676696119,20.0,6.0,known__literature_only,RDG-T
